StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package
6404,Male,Bangalore,Tier3,Civil,AI,No,No,5.67,5.53,5.74,5.22,5.58,4.98,4.86,4.96,5.25,65,1,0,0,0,0,46.8,1,23.5,27,0,Low,0,0,0
6405,Male,Mumbai,Tier1,CS,Embedded,No,No,6.23,6.05,6.66,6.79,6.74,6.81,6.42,6.15,9.8,100,3,5,3,2,1,98.2,4.3,99.3,71.3,1,Mid,1,1,8.1
6406,Male,Jaipur,Tier2,CS,DataScience,Yes,No,4.54,4.33,4,4.43,4,4.19,4.18,4,4.32,66.1,0,0,0,1,0,52.6,2.8,30.1,26.5,0,Low,0,0,0
6407,Female,Delhi,Tier2,ECE,Networking,No,No,9.77,9.7,9.46,9.78,10,10,10,10,9.91,88,3,4,2,3,2,86.4,3.3,96.5,66.3,1,High,1,0,25.3
6408,Male,Hyderabad,Tier1,IT,Embedded,No,No,5.24,6.16,5.75,5.28,5.76,5.7,6.04,5.99,5.64,90.9,2,3,,4,2,86,4.9,77.9,,1,Low,1,0,4.09
6409,Female,Pune,Tier2,Civil,DataScience,No,No,5.87,6.43,5.82,5.82,6.17,6.57,6.25,6.12,6.02,72.9,2,2,2,2,0,58.3,3.2,49.9,55.8,0,Low,1,0,3.87
6410,Female,Chennai,Tier3,EE,DataScience,Yes,No,6.64,6.73,6.11,6.03,6.68,6.54,5.82,6.34,6.19,64.9,0,0,0,0,0,42.4,2,29.2,30.6,0,Low,0,0,0
6411,Male,Mumbai,Tier1,EE,Networking,Yes,No,8.51,8.95,8,9.03,9.52,9.16,8.94,8.7,8.84,79.2,3,4,2,3,1,80.4,5,80.1,69.4,1,High,1,0,22.8
6412,Male,Kolkata,Tier2,Civil,AI,No,No,5.43,4.63,5.08,4.82,4.58,4.61,5.13,5.36,5.22,77.7,1,1,1,2,1,56.5,4.2,48,40.1,1,Low,0,0,0
6413,Female,Ahmedabad,Tier3,Mechanical,Networking,Yes,No,5.94,6.06,5.61,6.41,6.03,6.15,5.58,5.69,5.86,60.5,0,1,0,0,1,48.2,1.9,28.1,27.5,0,Low,0,0,0
6414,Male,Jaipur,Tier2,CS,AI,Yes,No,5.79,5.99,6.07,5.69,5.5,5.96,5.97,5.47,5.89,74.9,1,2,2,1,0,66.6,3.1,63.7,47,1,Low,0,0,0
6415,Female,Kochi,Tier2,Mechanical,Embedded,No,No,7.15,7.2,7.51,7.14,7.65,8.04,7.63,7.43,7.4,82.4,2,3,3,4,1,64.6,,65,74.9,1,Mid,1,0,8.18
6416,Male,Pune,Tier2,EE,Networking,No,No,6.11,5.8,5.75,5.69,5.72,5.04,6.19,5.99,6.06,94.1,0,2,2,1,0,59.1,3.6,43.4,58.8,0,Low,0,0,0
6417,Male,Kochi,Tier1,CS,DataScience,Yes,Yes,6.48,6.32,7.1,7.07,6.65,6.94,6.71,6.39,6.77,83.9,1,1,,2,1,63.9,2.2,59.1,43.9,1,Mid,0,0,0
6418,Male,Jaipur,Tier3,Civil,AI,No,Yes,4.39,4.94,5.51,5.28,4.69,4.6,5.14,4.42,4.83,67.6,0,1,1,0,0,44.5,2.4,29.6,25.4,0,Low,0,0,0
6419,Female,Kolkata,Tier1,Mechanical,Networking,Yes,No,7.26,7.19,7.08,7.28,8.18,7.72,6.91,7.86,7.35,84.1,0,1,2,3,0,61.3,2.5,51.4,48.1,0,Mid,0,0,0
6420,Male,Mumbai,Tier3,EE,DataScience,No,No,5.4,5.4,5.36,5.33,5.71,5.43,6.23,5.45,5.56,69.1,1,1,1,2,0,69.6,3.1,53.9,51.6,1,Low,1,0,5.97
6421,Male,Hyderabad,Tier3,CS,Embedded,No,No,5.29,6.11,5.04,5.92,5.43,5.81,5.38,5.28,5.64,62,1,0,,0,0,54.7,2,28.9,29.6,0,Low,0,0,0
6422,Male,Hyderabad,Tier2,ECE,Embedded,No,No,7.48,7.82,7.07,7.73,7.69,7.46,6.96,7.17,7.47,89.7,2,2,1,1,1,74.3,3.2,47.8,,1,Mid,1,0,8.7
6423,Female,Kolkata,Tier1,Civil,Embedded,No,No,10,9.46,10,10,10,10,9.63,10,9.97,86,2,4,1,4,2,93.7,4.6,67,61.8,1,High,1,0,25.7
6424,Male,Chennai,Tier2,IT,AI,Yes,No,8.37,8.2,8.47,9.37,9.17,8.4,8.49,8.85,8.62,87.4,2,4,,4,2,65.9,2.9,,70.9,1,High,1,0,18.43
6425,Female,Bangalore,Tier1,CS,Embedded,Yes,No,8.4,8.86,8.65,8.54,8.55,8.49,8.65,8.65,8.73,70.9,1,1,1,2,1,62.6,3.3,61.9,53,1,High,1,0,22.57
6426,Male,Mumbai,Tier2,ECE,Embedded,Yes,No,6.11,5.55,5.4,5.76,6.24,5.57,5.85,6.18,5.84,92.1,2,3,3,3,1,76,4.5,73.2,68.8,1,Low,1,0,5.72
6427,Male,Jaipur,Tier3,CS,Networking,No,Yes,5.22,5.5,5.45,4.52,5.45,5.47,5.62,5.48,5.24,63.1,1,1,,1,1,36.6,1.8,28.5,,1,Low,0,0,0
6428,Male,Hyderabad,Tier1,ECE,Embedded,No,No,8.33,8.08,7.7,8.04,8.91,8.37,7.85,7.65,9.82,67.5,3,5,1,2,0,,2.8,97.5,45.7,1,High,1,1,18.82
6429,Male,Pune,Tier1,ECE,Embedded,No,No,9.02,9.39,9.05,9.48,9.27,9.12,9.35,9.37,9.42,100,2,3,,3,2,84.3,3.1,82.8,79.4,1,High,1,0,25.22
6430,Male,Hyderabad,Tier1,ECE,Networking,Yes,No,7.73,7.23,7.95,7.91,8.16,8.23,7.67,7.99,4.46,52.99236549,0,2,1,1,1,,3,4.7,59.5,0,Mid,1,1,8.96
6431,Male,Bangalore,Tier2,EE,AI,No,Yes,7.71,7.88,7.77,7.53,7.66,7.73,7.19,8.08,7.91,81.9,1,2,2,2,1,73.3,4.1,53.9,53.8,0,Mid,1,0,8.31
6432,Female,Jaipur,Tier2,ECE,Networking,No,No,5.83,5.49,5.2,6.09,5.43,6.28,5.44,5.37,5.64,58.2,0,1,,0,0,58.6,2,31.5,39.6,0,Low,0,0,0
6433,Male,Kochi,Tier2,CS,AI,Yes,Yes,4.75,5.04,4.49,5.34,5.03,4.96,4.83,5.27,4.98,66.7,0,1,0,1,1,,2.5,29.1,22.2,0,Low,0,0,0
6434,Male,Jaipur,Tier1,ECE,AI,No,No,6.92,6.36,6.4,6.69,6.02,6.79,6.91,6.38,6.76,71,1,1,2,2,1,57,,60.3,53.4,1,Mid,1,0,8.72
6435,Female,Mumbai,Tier2,ECE,DataScience,Yes,No,8.05,9,9.26,8.93,8.17,8.41,8.86,8.84,8.84,81.4,0,1,2,2,0,77.2,2,52.1,,1,High,1,0,18.66
6436,Male,Pune,Tier3,ECE,Networking,Yes,No,7.7,7.05,7.54,7.17,7.34,7.27,7.82,7.13,7.58,76.8,1,0,1,1,0,81.2,,63.7,50.3,1,Mid,1,0,9.3
6437,Female,Kolkata,Tier2,Mechanical,Embedded,No,No,6.23,6.35,6.28,5.79,7.08,5.97,6.05,5.84,6.29,75.5,1,2,3,2,1,86.6,,60.9,45.7,0,Low,0,0,0
6438,Male,Hyderabad,Tier2,CS,AI,No,No,6.94,7.13,6.7,7.17,7.68,7.05,6.98,7.64,7.24,94.5,2,2,3,4,2,82.2,4.6,79.5,79.7,1,Mid,1,0,8.33
6439,Male,Kochi,Tier2,EE,Networking,No,No,9.88,9.76,10,9.67,9.84,9.65,10,10,9.84,92.4,2,3,3,3,2,81.4,4.2,66.5,60.3,1,High,1,0,25
6440,Male,Chennai,Tier3,ECE,Embedded,No,No,6.5,6.74,6.4,6.75,6.99,7.07,6.25,7.29,4.39,52.35614224,1,2,1,1,0,36.7,3.1,7.3,,1,Mid,1,1,8.49
6441,Female,Delhi,Tier2,Mechanical,DataScience,Yes,No,8.86,9.26,9.59,9.96,9.99,9.04,9.31,9.67,4.5,52.42744841,1,3,2,3,2,37,4.3,6.1,80.6,1,High,1,1,18.28
6442,Female,Jaipur,Tier2,CS,DataScience,Yes,No,10,10,10,10,10,10,10,10,10,91.7,1,3,3,3,1,88.1,2.9,92.3,85.6,1,High,1,0,18.82
6443,Male,Hyderabad,Tier2,Civil,AI,No,Yes,6.14,6.55,6.05,6.11,6.14,6.63,5.37,6.6,6.33,64,1,2,2,1,1,,2.9,54,47.7,0,Low,0,0,0
6444,Female,Chennai,Tier2,Mechanical,DataScience,No,No,9.14,8.85,8.74,8.81,9.01,8.63,8.69,8.73,8.94,100,2,3,3,3,1,93,4.2,67.8,70.7,1,High,1,0,22.06
6445,Male,Jaipur,Tier2,Civil,Networking,No,No,6.74,6.96,6.56,6.44,6.99,6.34,7.21,6.96,6.69,90.2,1,3,2,2,0,65.5,2.9,53,36.3,0,Mid,1,0,8.1
6446,Female,Jaipur,Tier3,EE,Embedded,Yes,No,8.09,8.52,8.91,8.02,8.39,9.1,8.21,8.25,8.59,73.2,0,3,1,1,0,85.2,2.8,58.5,62.3,0,High,1,0,18.33
6447,Female,Delhi,Tier3,CS,AI,Yes,Yes,6.46,5.54,5.78,5.58,5.89,5.7,5.54,5.01,5.56,53.7,0,0,0,0,0,47.7,1.8,22.8,24.1,0,Low,0,0,0
6448,Male,Chennai,Tier2,ECE,Networking,No,No,6.38,6.81,6.66,6.61,7.37,6.94,6.78,6.91,6.87,61.8,0,2,2,1,1,61.8,2.8,59,51,1,Mid,1,0,8.77
6449,Female,Bangalore,Tier1,CS,AI,No,No,9.57,9.79,9.85,9.42,9.51,9.68,9.77,9.43,9.56,95.1,2,3,4,4,1,95.2,3.4,84.1,74.4,1,High,1,0,25.3
6450,Male,Pune,Tier3,CS,Networking,Yes,No,6.14,6.17,6.37,5.62,6.23,6.21,6.32,5.82,6.06,80.5,1,2,1,2,0,60.9,3.8,,48.3,1,Low,1,0,4.23
6451,Male,Delhi,Tier3,EE,Embedded,Yes,Yes,4.3,4.5,4.02,4.1,4,4,4,4,4.14,61.7,1,1,0,1,1,42.6,1.4,35.2,31.3,0,Low,0,0,0
6452,Female,Pune,Tier3,Mechanical,AI,No,Yes,5.06,5.31,5.37,4.71,4.44,5.09,4.2,4.81,4.92,62.2,0,1,1,1,0,54.2,2.9,22.4,,0,Low,0,0,0
6453,Female,Ahmedabad,Tier2,Mechanical,AI,Yes,No,8.11,7.77,8.32,7.93,8.42,8.29,7.9,8.31,8.08,77.1,1,1,1,1,0,74.3,2.6,48,52.3,0,High,1,0,18.95
6454,Male,Chennai,Tier1,CS,Embedded,Yes,No,8.46,9.02,8.82,8.95,8.88,8.65,9.07,8.46,8.86,85.5,3,4,,2,2,90,4.2,72,88.9,1,High,1,0,22.56
6455,Male,Pune,Tier2,CS,Embedded,Yes,No,6.4,6.17,6.45,6.44,6.04,5.98,5.55,5.85,6.12,63.8,0,1,0,0,0,48.2,1.3,25,32.4,1,Low,0,0,0
6456,Female,Chennai,Tier2,CS,DataScience,No,No,7.94,7.35,7.74,8.14,8.11,7.91,8.53,8.77,8.02,69.7,2,3,3,3,1,75.5,3.2,84.5,72.6,1,High,1,0,22.64
6457,Male,Pune,Tier1,Mechanical,AI,No,No,8.21,8.9,8.88,8.64,8.41,7.75,8.72,8.95,8.59,83.8,1,1,2,1,1,74.6,4.1,61.4,61.8,0,High,1,0,18.49
6458,Female,Bangalore,Tier3,IT,Embedded,No,No,5.96,6.23,6.31,6.01,6.37,6.4,6.2,6.19,6.29,74.8,1,1,2,2,0,75.8,3.7,62.4,51.1,0,Low,1,0,3.32
6459,Male,Hyderabad,Tier1,Mechanical,Embedded,No,No,9.8,9.44,9.88,9.93,10,10,10,10,9.97,96.6,1,3,2,4,1,92.7,4.5,69.2,,1,High,1,0,18.81
6460,Female,Mumbai,Tier2,IT,AI,Yes,No,6.57,7.07,7.07,6.38,6.69,6.81,7.02,7.09,6.77,85.6,3,4,3,3,2,68.4,5,,76.4,1,Mid,1,0,12.05
6461,Male,Delhi,Tier1,CS,Embedded,No,No,7.92,8.39,8.26,7.88,8.61,8.27,8.23,8.94,8.1,97.9,1,4,3,3,1,77.2,5,86.4,93.7,1,High,1,0,22
6462,Female,Delhi,Tier2,CS,DataScience,No,No,8.49,8.53,8.87,8.86,8.56,8.97,8.9,8.27,8.75,76,1,2,1,2,1,58.8,2.3,58.5,50.2,0,High,1,0,18.11
6463,Female,Pune,Tier3,CS,AI,No,Yes,4.6,4.54,5.16,4.89,4.81,4.6,4.34,5.05,4.78,67.7,0,1,0,0,0,38.6,1.7,29.3,29,1,Low,0,0,0
6464,Female,Kolkata,Tier1,Civil,Embedded,No,No,8.18,7.8,7.74,7.25,7.8,7.97,8.66,8.31,7.97,96.6,3,3,4,4,1,81.8,3.8,88.7,74.4,1,Mid,1,0,12.32
6465,Female,Bangalore,Tier3,EE,DataScience,No,Yes,5.96,6.18,5.45,5.84,5.66,5.58,6.31,5.34,5.75,62,1,0,1,1,1,51.7,2.2,30.1,21.4,0,Low,0,0,0
6466,Male,Chennai,Tier2,Mechanical,AI,Yes,No,9.1,9.88,9.36,9.37,9.62,9.38,9.51,10,9.46,92.1,2,2,2,4,1,76.9,5,70.7,,1,High,1,0,18.05
6467,Male,Bangalore,Tier2,IT,AI,Yes,No,8.01,8.12,7.96,8.1,7.82,8.21,8.18,8.09,7.98,86.1,1,2,2,1,0,64.1,,56.5,43.4,1,Mid,1,0,8.85
6468,Female,Jaipur,Tier1,CS,Networking,Yes,No,7.34,7.26,7.51,7.45,7.2,7.66,7.6,7.26,7.44,84.9,2,4,3,4,1,73.8,5,90.2,85.6,1,Mid,1,0,8.18
6469,Male,Hyderabad,Tier3,IT,Networking,Yes,No,7.79,7.7,7.69,7.55,7.56,7.42,7.7,6.89,7.52,63.5,0,0,1,1,0,37,1.4,28.8,32.4,0,Mid,0,0,0
6470,Male,Jaipur,Tier3,Civil,DataScience,Yes,No,6.44,6.72,6.36,5.99,6.46,6.24,6.3,5.82,6.32,66.1,1,1,2,2,1,68.4,3,47.9,58.3,0,Low,0,0,0
6471,Male,Hyderabad,Tier2,EE,DataScience,No,Yes,8.56,8.26,8.47,8.11,8.51,8.36,8.16,8.32,9.74,77.1,3,5,2,1,1,97.7,2.9,,49.8,1,High,0,1,18.3
6472,Male,Hyderabad,Tier3,Mechanical,Networking,No,No,4.4,4.05,4.24,4.25,4.45,4,4,4.22,4.23,68.1,0,1,1,0,0,50,2.3,34.1,31.3,0,Low,0,0,0
6473,Female,Bangalore,Tier2,CS,DataScience,No,No,5.56,5.46,5.9,5.72,5.65,5.84,5.96,5.57,5.7,70.7,1,2,2,1,1,65.7,2.9,66.7,56.8,1,Low,1,0,5.87
6474,Female,Hyderabad,Tier3,Mechanical,Networking,Yes,Yes,4.95,4,4,4,4,4,4,4,4.21,68.2,0,1,1,0,0,,2.2,20.7,30,0,Low,0,0,0
6475,Male,Kochi,Tier2,IT,Embedded,Yes,No,6.28,6.19,5.44,6.73,6.55,6.91,6.09,6.32,6.17,76.5,0,2,2,1,0,57.8,,58.8,59.6,1,Low,0,0,0
6476,Male,Hyderabad,Tier2,Mechanical,Embedded,Yes,No,6.35,6.95,6.36,6.81,6.73,6.86,6.61,6.59,6.61,66.5,0,1,0,1,0,,1.4,30.6,31.9,0,Mid,0,0,0
6477,Female,Bangalore,Tier1,EE,Embedded,Yes,Yes,5.63,5.68,6,5.38,5.69,5.69,5.83,5.92,5.77,62.4,1,2,2,1,0,61.1,3.4,57.9,43.4,0,Low,0,0,0
6478,Female,Bangalore,Tier1,CS,Embedded,Yes,No,7.88,8.2,8.06,7.63,7.77,7.82,7.68,8.14,7.86,92,2,4,4,4,1,89,3.5,83.9,76,1,Mid,1,0,8.95
6479,Male,Kolkata,Tier3,ECE,AI,No,No,5.43,6.25,5.79,5.56,5.95,5.48,6.19,5.68,5.89,74.8,1,2,1,2,1,65.4,2.7,43.3,47.3,1,Low,0,0,0
6480,Male,Delhi,Tier2,IT,Networking,No,No,8.66,8.7,7.88,8.94,9.2,8.79,8.79,9.13,8.81,90.5,2,4,2,4,2,65.2,4.1,84.6,64.3,0,High,1,0,18.33
6481,Male,Delhi,Tier2,ECE,Networking,Yes,No,7.8,8.51,8.26,7.56,7.65,7.98,8.82,8.47,8.05,83.2,1,2,2,2,1,69.4,2.9,72.5,55.1,0,High,1,0,18.13
6482,Male,Pune,Tier2,ECE,AI,No,Yes,6.3,7.43,7.66,7.08,6.76,6.85,6.68,6.77,7.04,86.2,1,2,2,2,1,72,,47.6,47.4,0,Mid,0,0,0
6483,Male,Jaipur,Tier2,CS,Networking,No,No,5.74,6.13,6.36,6.61,5.72,6.55,5.3,5.44,6.02,81.5,1,2,1,2,1,75.8,2.2,48.4,60.3,0,Low,1,0,5.51
6484,Male,Kolkata,Tier2,CS,DataScience,No,No,9.81,10,10,9.48,10,10,10,10,9.96,85.8,2,3,3,4,1,82.7,3.6,64.9,54,1,High,1,0,25.5
6485,Female,Mumbai,Tier2,IT,DataScience,No,No,8.06,8.22,7.77,7.86,7.98,8.22,8.06,7.88,4.06,54.17031495,2,4,2,4,1,34.9,,3.4,60.6,1,High,1,1,18.28
6486,Female,Bangalore,Tier2,IT,AI,Yes,No,6.03,6.34,6.62,6.15,6.27,5.78,6.45,6.02,6.3,78,1,2,2,1,1,,2.7,55.6,49.6,1,Low,1,0,4.19
6487,Female,Chennai,Tier3,Mechanical,Embedded,Yes,Yes,7.43,8.03,7.54,7.36,7.51,8.17,7.54,7.32,7.73,63.1,1,1,1,1,0,,,19.6,30.2,0,Mid,0,0,0
6488,Female,Mumbai,Tier2,ECE,Embedded,Yes,No,6.36,6.44,6.31,6.19,6.07,6.68,5.77,6.05,6.18,61.2,1,2,2,2,0,75.2,2.2,52.4,52.6,1,Low,1,0,6.38
6489,Female,Hyderabad,Tier2,Mechanical,AI,No,No,7.19,7.16,6.66,6.74,6.9,7.51,7.18,7.46,7.19,64.1,1,2,2,3,0,66.6,2.7,58.6,53.6,0,Mid,1,0,10.72
6490,Female,Hyderabad,Tier2,EE,DataScience,No,No,9.32,9.57,9.38,9.62,9.69,9.49,10,9.72,4.32,51.64542257,0,1,1,2,1,34.7,2.9,6.9,56.8,1,High,1,1,18.98
6491,Male,Delhi,Tier2,ECE,DataScience,No,No,6.96,6.99,7.2,6.89,6.98,6.69,7.32,7.56,7.06,71.6,1,1,1,2,0,57.4,,46.6,57.7,1,Mid,1,0,8.34
6492,Female,Hyderabad,Tier1,Mechanical,Embedded,No,No,8.29,7.95,8.56,7.64,8.84,8.22,8.44,7.91,8.24,96.3,2,2,4,3,2,78.4,3.5,87.8,74.1,1,High,1,0,22.01
6493,Female,Delhi,Tier2,CS,AI,Yes,Yes,7.16,7.14,7.87,7.8,7.19,7.18,7.47,8,7.5,80.6,1,1,,1,0,61.9,2.9,53.6,51,1,Mid,0,0,0
6494,Male,Bangalore,Tier2,ECE,Networking,Yes,No,6.33,6.75,6.45,6.46,6.77,6.52,6.95,7.03,6.67,90,3,1,3,4,1,75.6,4.7,85.9,62,1,Mid,1,0,10.01
6495,Male,Mumbai,Tier3,ECE,DataScience,No,No,5.85,6.25,5.47,6.07,6.04,5.83,5.48,5.56,5.75,65.7,0,1,0,0,0,,2,31.1,27.6,1,Low,0,0,0
6496,Male,Hyderabad,Tier2,Mechanical,Embedded,Yes,No,7.12,6.98,7.77,7.46,7.99,7.43,7.16,7.9,7.48,90.4,2,3,3,3,1,83.7,4.3,55,62.6,1,Mid,1,0,8.82
6497,Male,Ahmedabad,Tier2,IT,Networking,No,No,8.94,8.89,9.12,9.24,8.91,9.29,8.85,9.14,9.05,71.5,1,2,2,2,0,54.3,2.3,,54.1,0,High,1,0,18.41
6498,Male,Kolkata,Tier1,CS,Embedded,Yes,No,8.6,8.79,8.95,8.97,9.25,9.34,9.39,9.81,9.12,67.7,2,4,3,3,2,,4,87.7,,1,High,1,0,18.18
6499,Female,Mumbai,Tier2,CS,Networking,Yes,No,9,8.57,8.49,9.31,8.74,8.38,8.95,8.87,8.98,76.5,1,4,3,3,3,88.4,4.5,,,1,High,1,0,18.56
6500,Male,Delhi,Tier2,IT,Networking,Yes,No,6.23,5.97,6.07,6.79,6.94,6.05,6.69,6.35,6.42,77.5,0,2,2,2,0,83.4,3.4,,52.9,0,Low,1,0,3.56
6501,Male,Jaipur,Tier1,CS,AI,No,No,9.03,8.07,8.25,8.88,8.57,9.16,8.81,8.61,8.75,91.1,2,4,4,4,2,84.2,4.5,,88.5,1,High,1,0,18.26
6502,Male,Bangalore,Tier1,CS,Networking,Yes,No,10,10,9.67,10,10,10,10,10,9.93,73.2,2,4,3,2,2,79.9,4.1,74.6,57.4,1,High,1,0,25.72
6503,Female,Ahmedabad,Tier2,IT,DataScience,No,No,8.7,8.25,8.51,8.68,8.12,8.71,8.53,8.16,8.55,74.5,1,2,2,1,0,54.4,,54.1,48.7,0,High,1,0,18.56
6504,Male,Chennai,Tier1,IT,Networking,No,No,6.51,6.56,6.24,6.23,6.56,6.24,6.29,6.76,6.3,100,1,4,3,3,1,85.8,5,72.9,71.7,1,Low,1,0,6.19
6505,Male,Pune,Tier1,IT,DataScience,Yes,No,9.93,10,9.54,9.49,10,10,10,10,9.89,100,2,3,2,4,2,78.1,3.7,78.7,,1,High,1,0,18.73
6506,Male,Jaipur,Tier3,CS,DataScience,Yes,No,5.16,5.16,5.38,5.65,5.3,5.71,5.54,5.27,5.45,53.8,0,0,1,0,0,39.9,1,26.8,27.1,0,Low,0,0,0
6507,Male,Kochi,Tier2,Civil,Networking,No,No,6.74,6.72,6.46,6.34,6.83,6.49,6.46,6.69,6.53,81.2,1,1,1,2,0,91.3,,55.6,61.6,1,Mid,1,0,8.92
6508,Male,Hyderabad,Tier3,EE,Networking,Yes,No,5.58,4.6,5.13,5.28,4.21,4.39,4.2,4.37,4.73,69.8,1,1,1,1,0,49.1,1.2,30.1,38.8,0,Low,0,0,0
6509,Female,Mumbai,Tier3,ECE,Embedded,No,Yes,6.09,6.43,6.09,5.55,6.17,5.92,6.39,6.19,6.02,59.3,0,1,0,1,0,48.2,,,,0,Low,0,0,0
6510,Male,Bangalore,Tier2,Mechanical,Networking,No,No,6.62,6.85,6.23,6.55,6.82,6.31,6.72,6.93,6.51,74,1,1,2,2,0,74.8,3.7,63.5,43.2,0,Mid,1,0,8.05
6511,Male,Delhi,Tier2,IT,AI,No,No,10,10,10,10,9.81,10,10,10,9.9,78.2,2,3,3,2,1,87.5,3,84.3,86.1,1,High,1,0,18.8
6512,Male,Pune,Tier2,ECE,AI,No,No,6.2,7.19,6.24,6.85,6.72,6.78,6.87,6.46,6.73,83.4,1,2,1,1,1,63,3.2,56.7,49.9,1,Mid,1,0,12.42
6513,Male,Kochi,Tier3,Civil,Networking,Yes,Yes,5.9,5.78,5.41,4.96,5.45,5.69,5.17,5.45,5.71,55.2,1,1,0,0,0,49.8,1.6,31.5,33.7,0,Low,0,0,0
6514,Female,Chennai,Tier3,ECE,Networking,Yes,No,6.52,6.91,6.64,7.03,6.88,6.87,7.11,6.64,6.86,75.7,0,2,1,1,0,68.2,3.9,54.3,44.9,0,Mid,1,0,8.28
6515,Male,Hyderabad,Tier3,CS,AI,Yes,No,7.26,7.05,7.2,6.84,6.73,7.1,6.66,6.75,6.89,71.8,1,3,1,2,1,61.9,3,60.1,32,1,Mid,1,0,12.13
6516,Male,Bangalore,Tier1,ECE,Embedded,No,No,8.1,8.22,7.82,7.84,8.46,8.49,8.27,9,8.3,75.8,2,3,3,2,1,64.4,3.8,81.2,83.7,1,High,1,0,22.4
6517,Male,Hyderabad,Tier2,EE,AI,Yes,No,6.77,6.25,5.62,5.87,6.22,6.6,6.32,6.26,5.99,54.1,0,1,1,0,0,57.6,1.9,25.4,30.3,0,Low,0,0,0
6518,Female,Mumbai,Tier2,EE,Networking,Yes,No,6.88,7.63,7.85,7.13,7.86,8.12,7.59,7.44,7.64,80.9,2,3,1,1,0,64.5,3.3,47.3,57.7,0,Mid,1,0,12.79
6519,Male,Bangalore,Tier3,ECE,DataScience,Yes,No,4.22,4.31,4,4.02,4.25,4.06,4.07,4,4.12,62.9,0,1,0,0,0,46.8,1.8,33.2,28.2,0,Low,0,0,0
6520,Female,Delhi,Tier1,Mechanical,DataScience,No,No,9.02,8.88,9.06,8.62,9.42,9.49,9.25,9.66,9.21,88.4,1,3,4,4,1,68.6,4.6,85.2,72.2,1,High,1,0,25.01
6521,Male,Delhi,Tier2,Mechanical,DataScience,Yes,No,7.48,8.01,7.63,8.43,8.03,7.37,7.46,7.82,7.88,90,2,2,3,3,1,,4.5,68.4,81.4,0,Mid,1,0,8.26
6522,Female,Jaipur,Tier1,Civil,Embedded,No,No,9.21,8.98,8.62,8.64,8.62,9.21,9.07,9.82,8.9,90.6,3,3,3,2,2,82.1,,86.2,58.7,0,High,1,0,18.69
6523,Male,Kolkata,Tier2,IT,DataScience,No,No,6.76,5.84,6.71,6.96,6.53,6.72,6.62,6.35,6.46,69,1,2,2,1,0,67.7,3.3,63.8,51,1,Low,1,0,5.99
6524,Male,Bangalore,Tier2,ECE,Embedded,No,Yes,10,9.83,10,10,9.93,10,10,10,9.91,99.4,1,2,4,3,1,100,4.3,81,66.1,1,High,1,0,25.17
6525,Male,Kolkata,Tier2,ECE,Networking,No,No,6.96,7.79,7.61,7.58,7.75,8.03,7.1,7.43,7.65,85.9,2,3,3,4,1,90.7,3.9,100,73.9,1,Mid,1,0,8.8
6526,Male,Hyderabad,Tier3,EE,AI,Yes,Yes,5.78,6.01,5.7,5.79,6.03,5.84,5.87,5.56,5.85,50,0,1,1,0,0,52.3,1.3,30.2,,0,Low,0,0,0
6527,Male,Jaipur,Tier2,ECE,Embedded,No,No,8.42,8.4,7.7,7.72,8.52,8.11,8.25,8.36,8.17,100,2,3,4,3,1,71.6,4.3,78.3,86.4,0,High,1,0,18.02
6528,Male,Bangalore,Tier3,ECE,DataScience,Yes,Yes,4.56,4.64,4.71,4.51,5.38,4.36,4.43,4.16,4.6,71.5,0,0,0,0,0,51.4,2.9,30.1,26.2,0,Low,0,0,0
6529,Male,Ahmedabad,Tier1,ECE,DataScience,Yes,No,7.22,7.83,7.35,7.29,7,7.34,6.84,6.94,7.29,73.3,0,2,1,2,0,70.3,,47.4,,0,Mid,1,0,10.13
6530,Male,Delhi,Tier3,ECE,Embedded,Yes,Yes,6.68,6.79,6.11,6.98,6.38,6.71,6.4,5.87,6.51,63.7,1,1,1,1,0,49.6,2.7,30.1,32.3,0,Mid,0,0,0
6531,Female,Kolkata,Tier2,CS,Embedded,Yes,Yes,5.55,5.42,5.47,5.09,5.43,4.64,5.44,5.24,5.34,76.7,0,3,,2,0,67.8,3.8,40.1,51.9,1,Low,0,0,0
6532,Female,Kolkata,Tier3,ECE,Networking,Yes,No,4.51,4.39,4,4.53,4.61,4.07,4.04,4.09,4.26,57.8,1,0,0,1,0,44.9,,22.8,31.8,1,Low,0,0,0
6533,Male,Ahmedabad,Tier3,ECE,DataScience,Yes,Yes,5.9,5.61,6.23,6.08,5.91,5.74,5.75,6.39,6.12,57.3,1,1,1,0,0,41.8,1.9,25.5,33.5,1,Low,0,0,0
6534,Male,Delhi,Tier1,IT,AI,No,No,7.83,8.06,7.54,7.52,7.72,7.46,7.41,7.97,7.81,98.1,2,3,2,3,1,78.5,4.2,79.5,72.2,0,Mid,1,0,8.93
